365394741.41023719,102809538.13750565,0,0,0,0,-1423127553.2050321,-167893844.53368169,0,0,0,0,269281399.35887784,-235952309.31247178,0,0,0,0,788451412.4359169,301036615.70864797,0,0,0,0
102809538.13750565,270892884.00782299,0,0,0,0,-110201536.84137422,-200618266.19296157,0,0,0,0,-235952309.31247172,-203227887.65319228,0,0,0,0,243344308.01634046,132953269.83833089,0,0,0,0
0,0,97547380.15607585,74786324.786324769,-74786324.786324829,0,0,0,-263377926.42140478,37393162.3931624,-74786324.786324829,0,0,0,39018952.06243033,37393162.3931624,-37393162.393162414,0,0,0,126811594.20289865,74786324.786324799,-37393162.393162429,0
0,0,74786324.786324784,199432749.59742349,-951.08695652335882,0,0,0,37393162.393162377,74783189.334819794,1390.050167221576,0,0,0,-37393162.393162407,37392932.460052036,1494.5652173906565,0,0,0,-74786324.786324784,99715914.932491049,-1933.5284280963242,0
0,0,-74786324.786324829,-951.08695652335882,199433293.07568434,0,0,0,373931623.93162394,1870.8193979896605,74774221.94351542,0,0,0,37393162.393162414,1494.5652173906565,37395649.851356387,0,0,0,-336538461.53846157,-2414.2976588606834,99721621.454230189,0
0,0,0,0,0,3051282.0512820524,0,0,0,0,0,1144230.7692307697,0,0,0,0,0,572115.38461538497,0,0,0,0,0,1525641.0256410264
-1423127553.2050321,-110201536.84137422,0,0,0,0,7519483919.8713102,-1179761546.5623586,0,0,0,0,-1750253150.6405411,775915392.7162044,0,0,0,0,-4346103216.0257368,514047690.68752819,0,0,0,0
-167893844.53368175,-200618266.19296157,0,0,0,0,-1179761546.5623586,2156937484.8109608,0,0,0,0,833607700.40851212,-137706715.58019203,0,0,0,0,514047690.68752819,-1818612503.037807,0,0,0,0
0,0,-263377926.42140478,37393162.393162392,373931623.931624,0,0,0,1541248606.4659977,74786324.786324799,373931623.93162405,0,0,0,-419453734.67112577,74786324.786324799,186965811.96581203,0,0,0,-858416945.37346721,37393162.393162392,186965811.965812,0
0,0,37393162.3931624,74783189.334819794,1870.8193979896605,0,0,0,74786324.786324784,99740392.3572402,7472.8260869570076,0,0,0,-74786324.786324799,49849084.138486333,-4588.2107023410499,0,0,0,-37393162.3931624,37379470.9215905,-4755.4347826093435,0
0,0,-74786324.786324829,1390.050167221576,74774221.94351542,0,0,0,373931623.931624,7472.8260869570076,99778979.313761935,0,0,0,-112179487.17948718,-4107.4414715729654,49841747.181964591,0,0,0,-186965811.96581203,-4755.4347826093435,37357188.312894851,0
0,0,0,0,0,1144230.7692307695,0,0,0,0,0,1525641.0256410264,0,0,0,0,0,762820.51282051322,0,0,0,0,0,572115.38461538486
269281399.3588779,-235952309.31247172,0,0,0,0,-1750253150.6405416,833607700.40851212,0,0,0,0,2904099304.4866962,-429761546.56235874,0,0,0,0,-1423127553.2050314,-167893844.53368199,0,0,0,0
-235952309.31247181,-203227887.65319222,0,0,0,0,775915392.71620464,-137706715.58019206,0,0,0,0,-429761546.5623588,541552869.42634594,0,0,0,0,-110201536.8413744,-200618266.19296157,0,0,0,0
0,0,39018952.06243033,-37393162.393162407,37393162.393162407,0,0,0,-419453734.67112589,-74786324.786324814,-112179487.17948721,0,0,0,643812709.03010035,-74786324.786324799,74786324.786324814,0,0,0,-263377926.42140484,-37393162.393162392,224358974.35897443,0
0,0,37393162.3931624,37392932.460052036,1494.5652173906565,0,0,0,74786324.786324784,49849084.138486333,-4107.4414715729654,0,0,0,-74786324.786324784,99726930.818778694,1222.8260869570076,0,0,0,-37393162.3931624,74783189.334819794,1390.050167221576,0
0,0,-37393162.393162414,1494.5652173906565,37395649.851356387,0,0,0,186965811.96581203,-4588.2107023410499,49841747.181964591,0,0,0,74786324.786324799,1222.8260869570076,99740517.775300443,0,0,0,-224358974.35897443,1870.8193979896605,74774221.94351542,0
0,0,0,0,0,572115.38461538486,0,0,0,0,0,762820.51282051322,0,0,0,0,0,1525641.0256410264,0,0,0,0,0,1144230.7692307697
788451412.43591678,243344308.0163404,0,0,0,0,-4346103216.0257368,514047690.68752819,0,0,0,0,-1423127553.2050319,-110201536.84137428,0,0,0,0,4980779356.7948513,-647190461.86249423,0,0,0,0
301036615.70864797,132953269.83833092,0,0,0,0,514047690.68752819,-1818612503.037807,0,0,0,0,-167893844.53368187,-200618266.19296163,0,0,0,0,-647190461.86249423,1886277499.3924382,0,0,0,0
0,0,126811594.20289867,-74786324.786324784,-336538461.53846157,0,0,0,-858416945.37346721,-37393162.393162392,-186965811.965812,0,0,0,-263377926.42140484,-37393162.393162385,-224358974.35897437,0,0,0,994983277.5919733,-74786324.786324784,-373931623.931624,0
0,0,74786324.786324784,99715914.932491049,-2414.2976588606834,0,0,0,37393162.393162392,37379470.921590507,-4755.4347826112062,0,0,0,-37393162.3931624,74783189.334819794,1870.8193979896605,0,0,0,-74786324.786324784,199446211.13588506,5298.9130434766412,0
0,0,-37393162.393162429,-1933.5284280963242,99721621.454230189,0,0,0,186965811.965812,-4755.4347826112062,37357188.312894851,0,0,0,224358974.3589744,1390.050167221576,74774221.94351542,0,0,0,-373931623.931624,5298.9130434766412,199471754.61414593,0
0,0,0,0,0,1525641.0256410264,0,0,0,0,0,572115.38461538486,0,0,0,0,0,1144230.7692307697,0,0,0,0,0,3051282.051282052
