1974650349.6503491,570367132.8671329,0,0,0,0,448426573.42657334,-224213286.7132867,0,0,0,0,-1922202797.2027969,-538898601.39860129,0,0,0,0,-500874125.87412578,192744755.24475527,0,0,0,0
570367132.8671329,5505026223.7762232,0,0,0,0,-166520979.02097902,1418050699.300699,0,0,0,0,-538898601.39860129,-4456075174.8251743,0,0,0,0,135052447.55244756,-2467001748.2517471,0,0,0,0
0,0,1294653263.4032636,336538461.53846157,-56089743.589743599,0,0,0,179997086.24708629,336538461.53846157,-56089743.589743599,0,0,0,-1037660256.4102565,336538461.53846157,-56089743.589743599,0,0,0,-436990093.24009323,336538461.53846157,-56089743.589743599,0
0,0,336538461.53846157,112225400.64102566,-4829.545454545455,0,0,0,112179487.1794872,112191266.02564104,1464.1608391608399,0,0,0,-336538461.53846157,112142467.94871797,4261.3636363636369,0,0,0,-112179487.1794872,112158814.10256413,-895.97902097902158,0
0,0,-56089743.589743599,-4829.5454545454559,112196707.45920748,0,0,0,56089743.589743599,1944.9300699300707,112182459.20745923,0,0,0,56089743.589743599,4261.3636363636369,112165763.40326342,0,0,0,-56089743.589743599,-1376.748251748252,112173018.64801867,0
0,0,0,0,0,3814102.564102564,0,0,0,0,0,1907051.282051282,0,0,0,0,0,762820.51282051299,0,0,0,0,0,1525641.025641026
448426573.42657334,-166520979.02097899,0,0,0,0,359265734.2657342,-179632867.1328671,0,0,0,0,-500874125.87412578,135052447.55244756,0,0,0,0,-306818181.81818175,211101398.60139853,0,0,0,0
-224213286.7132867,1418050699.300699,0,0,0,0,-179632867.1328671,889641608.39160812,0,0,0,0,192744755.24475521,-2467001748.2517476,0,0,0,0,211101398.60139853,159309440.55944055,0,0,0,0
0,0,179997086.24708629,112179487.1794872,56089743.589743599,0,0,0,397217365.96736598,112179487.1794872,56089743.589743599,0,0,0,-436990093.24009323,112179487.1794872,56089743.589743599,0,0,0,-140224358.97435901,112179487.1794872,56089743.589743599,0
0,0,336538461.53846157,112191266.02564104,1944.9300699300697,0,0,0,112179487.1794872,112186939.10256413,1420.4545454545455,0,0,0,-336538461.53846157,112158814.10256413,-1376.748251748252,0,0,0,-112179487.1794872,112180929.4871795,-1988.6363636363635,0
0,0,-56089743.589743599,1464.1608391608397,112182459.20745923,0,0,0,56089743.589743599,1420.4545454545453,112183245.92074594,0,0,0,56089743.589743599,-895.97902097902124,112173018.64801867,0,0,0,-56089743.589743599,-1988.6363636363635,112179224.94172496,0
0,0,0,0,0,1907051.282051282,0,0,0,0,0,3814102.564102564,0,0,0,0,0,1525641.025641026,0,0,0,0,0,762820.51282051299
-1922202797.2027969,-538898601.39860129,0,0,0,0,-500874125.87412578,192744755.24475521,0,0,0,0,2079545454.5454538,633304195.80419564,0,0,0,0,343531468.53146851,-287150349.65034962,0,0,0,0
-538898601.39860129,-4456075174.8251743,0,0,0,0,135052447.55244753,-2467001748.2517476,0,0,0,0,633304195.80419564,7602928321.6783199,0,0,0,0,-229458041.95804188,-679851398.60139847,0,0,0,0
0,0,-1037660256.4102565,-336538461.53846157,56089743.589743599,0,0,0,-436990093.24009323,-336538461.53846157,56089743.589743599,0,0,0,1294653263.4032636,-336538461.53846157,56089743.589743599,0,0,0,179997086.24708629,-336538461.53846157,56089743.589743599,0
0,0,336538461.53846157,112142467.94871797,4261.3636363636369,0,0,0,112179487.1794872,112158814.10256413,-895.97902097902147,0,0,0,-336538461.53846157,112243189.10256413,-5965.909090909091,0,0,0,-112179487.1794872,112173477.56410259,2600.5244755244762,0
0,0,-56089743.589743599,4261.3636363636369,112165763.40326342,0,0,0,56089743.589743599,-1376.7482517482517,112173018.64801867,0,0,0,56089743.589743599,-5965.909090909091,112203700.46620049,0,0,0,-56089743.589743599,3081.2937062937062,112175466.20046622,0
0,0,0,0,0,762820.51282051299,0,0,0,0,0,1525641.025641026,0,0,0,0,0,2288461.5384615394,0,0,0,0,0,1144230.7692307697
-500874125.87412578,135052447.55244753,0,0,0,0,-306818181.81818175,211101398.60139853,0,0,0,0,343531468.53146851,-229458041.95804185,0,0,0,0,464160839.16083908,-116695804.19580416,0,0,0,0
192744755.24475527,-2467001748.2517476,0,0,0,0,211101398.60139853,159309440.55944043,0,0,0,0,-287150349.65034962,-679851398.60139847,0,0,0,0,-116695804.19580415,2987543706.2937045,0,0,0,0
0,0,-436990093.24009323,-112179487.1794872,-56089743.589743599,0,0,0,-140224358.97435901,-112179487.1794872,-56089743.589743599,0,0,0,179997086.24708629,-112179487.1794872,-56089743.589743599,0,0,0,397217365.96736598,-112179487.1794872,-56089743.589743599,0
0,0,336538461.53846157,112158814.10256413,-1376.7482517482517,0,0,0,112179487.1794872,112180929.4871795,-1988.6363636363635,0,0,0,-336538461.53846157,112173477.56410259,3081.2937062937062,0,0,0,-112179487.1794872,112204727.56410259,284.09090909090901,0
0,0,-56089743.589743599,-895.9790209790217,112173018.64801867,0,0,0,56089743.589743599,-1988.6363636363635,112179224.94172496,0,0,0,56089743.589743599,2600.5244755244757,112175466.20046622,0,0,0,-56089743.589743599,284.09090909090878,112190238.92773895,0
0,0,0,0,0,1525641.025641026,0,0,0,0,0,762820.51282051299,0,0,0,0,0,1144230.7692307697,0,0,0,0,0,2288461.5384615394
